house_uuid;latitude;longitude;end_devices_count
e87f2892-cb84-4acf-8b00-fb4ad206f407;53.985075;49.413305;16
55783847-ac8b-40bd-8058-17361feb7033;54.367341;48.351524;27
52a80c6d-5896-4990-bed7-168954e529c3;54.350154;48.544428;49
3a0d44df-9b07-4af0-be11-b7b6876a3739;54.30655;48.33186;71
2a9f84ad-dd74-4143-a497-1d70ce312611;54.147768;48.380081;68
29471d22-6e65-4f1b-b125-dd72049ad2ec;54.263818;48.333054;64
46b2e995-faca-4c76-864f-0ef17131a33a;54.2128;49.6078;62
e6548234-42ad-43b3-870c-d886f0b4e3bd;54.218652;49.617825;12
e681d778-96d1-4a0e-9426-59e98a99bf2e;54.30387;48.33392;60
7946ba17-6471-4580-ae2a-6a7ca1021106;53.013143;47.92468;16
f60e041b-5cce-49ea-bb43-f2bcaa50368d;54.27284;48.28659;56
17c87070-26fc-48b1-8288-d3896e02197a;54.327556;48.47453;25
854473c0-d6a7-4d3c-a01b-dab56778012a;53.627722;47.13313;90
ad6a9890-db42-4281-a001-365d97e5282f;54.39106;48.584017;217
bfc76f7f-d7c9-4699-afc0-a632586644dd;54.32346;48.38267;138
933e7f76-26d3-4072-ba4f-a4485e54ba80;54.29149;48.29954;70
35a5bd4a-1bf1-4e0f-955a-ee057e71b484;53.71917;48.353437;18
a672777e-d1c2-4032-9920-bf7a35bc7b15;54.25689;48.32585;60
31fbe231-210d-4f94-a00e-656ea30712d3;54.34629;48.39385;45
497f9f3c-2e75-435f-8b71-145978942346;54.241978;49.572631;144
1873afaa-227e-48bf-94a2-68a16729f635;54.277089;48.269418;164
af980bda-7b80-46ba-b6e4-b9654169a032;54.2196;49.61782;60
d677df97-548e-4b0f-870e-b17caa22a147;54.38113;48.58916;427
b56b7bb4-8cd5-424e-ac4a-a5e1e67652cc;54.3478;48.2518;36
1bc28736-90b0-4ff4-9988-73d185e16be8;54.288758;48.31145;12
dc14248f-5eb0-463a-a86a-572a7ca5fbd5;53.716058;48.354147;22
c9cf3097-4592-4347-876f-e70716f603bc;54.277635;48.268151;156
ca848498-ef70-484f-8f37-2ee8862d2373;54.001405;48.725322;33
16b15684-e7ab-49ac-84c1-0a34c49cc923;54.004162;48.726543;24
acaae98a-c80c-416f-b7fb-e40a6e56843a;54.292379;48.295101;13
ff2e1fb6-0b6c-4a82-8a25-c8dda2b4402a;54.2037;49.6025;68
00dbade5-d354-4e81-a0cc-db802e9ac59b;54.3032;48.3219;24
7e79eed5-760d-4fdc-a499-a026bf25e30c;54.205689;49.609848;16
838e7058-97de-418a-84ba-957593c79a9e;54.23816;49.55471;100
2a6efb98-356c-4f2f-b149-aacf1c47e6a5;53.907196;49.77424;36
eba65c41-5e2b-4cab-a0a6-3c4ca7610008;54.336959;48.390448;14
395d9748-af06-4441-9535-fd9c0eb92933;54.30099;48.37735;39
f821b138-be18-42cf-a528-5d0eaff16dd9;54.32951;48.402297;81
a76cfe63-8305-47ea-9453-2d405d8789da;54.35638;48.53332;194
ef59f008-2b23-4b0f-8404-2b34f8b117c3;54.391505;49.643885;24
06e3ab9e-4a94-4056-8966-ddea14c484ac;54.303386;48.387941;16
40fa2049-a5d8-4170-80d5-5cc444587d26;54.269013;48.285992;157
8ab7c953-5844-40a9-adfb-2bd6b1208456;53.149502;47.7495;17
36d7a386-cc6f-431d-a060-8527831824ad;54.352604;48.540709;80
a1c811cf-fb21-4962-aada-f7fd6942fcd7;54.318514;48.358971;100
ae75a0fe-cd0e-46fd-a5e5-a81ce36ec010;54.273824;48.283611;100
16b41586-0629-423d-8bcc-2ec000fe1382;54.28777;48.30674;70
8e2b8a08-d4c7-4fb6-ab63-83e6155e2c9c;54.219637;49.622873;12
011f3305-fe61-441c-966e-7f5b87a787a5;54.294155;48.299035;11
bf37b1c4-3359-4d64-a71c-e1ce88dca8f3;54.219674;49.637965;12
78b6f4fe-5c92-40ef-9492-98748ec1d516;54.11140512;47.62143388;55
7b25ca98-62ca-488c-8610-9ed38b4e046c;54.315815;48.397428;23
704dbadd-a0d5-4dc5-80c7-b127f66b63f6;53.710132;48.374224;16
f7737e79-004f-4050-a7f8-0057ebc1ad14;54.33149;48.48408;167
3c6b833b-d72f-4d52-926d-9bb151be5e93;54.30714;48.33474;80
bc155989-4c90-49c1-83b0-96fbb154301a;54.256523;48.340717;83
44169a9b-a8cf-44af-90ed-69acd6ef5984;54.328622;48.476632;127
4171b26c-f5a3-421b-b620-3220faecacd3;54.2385;49.55414;100
a51bf99e-d1f4-4c54-bae1-93347978f70a;54.38077;48.58435;394
834613e0-a84c-4b17-bf9d-6f9e541f0fab;54.22899;49.55403;72
19601a66-4c93-4413-8901-a7638da6462c;54.3539;48.527567;67
7869f7eb-bd58-4eee-9383-88d5be1becea;54.25672;48.3371;56
8f082f4e-52e0-4877-8f41-bf65f187c9c7;54.264843;48.332201;64
ca99dd59-6973-4b51-9aa8-8751d8cab88d;54.31841;48.36041;169
d0381efb-6729-45e0-9cee-b35e25673ad8;54.327199;48.399179;24
bb5c33f6-d5f6-422c-b950-6281c8128897;54.29275;48.33031;60
a30b6dca-1750-4b42-adfe-f05622a2821f;54.25146;48.32845;163
9cbfa270-e22c-475e-93eb-ca9ab7525b2b;53.149783;47.735387;18
9975ea1d-910b-4df9-be29-2ab9c7794d0c;54.234064;49.552697;144
9ece9fd3-61b4-454d-be15-d460d22b415e;54.351324;48.842642;16
8a60e13a-815b-490a-b3e4-d9283a1ba222;54.30093;48.3793;40
5680e9b7-f7dc-4fbc-92f3-80adfca906c9;54.281126;48.316301;364
da70be6d-edfe-43c8-81e4-34e6d5572aab;54.243472;49.578119;72
a1cce34f-0dea-4c09-a1f5-46382b8c60b1;53.71771;48.354991;16
0561c4e8-5480-41b8-b5b1-ddc1a150b1bb;54.204431;49.609614;108
926bf592-71df-43f4-a12b-75d31b5559dd;54.2753;48.30559;180
316b3cb4-eee4-4048-a93b-d1c80bc551a8;53.960422;48.765629;18
f1eacb23-13a6-42c6-b3ed-86458b0bfa60;53.481181;47.13039;13
d18c577d-0fb3-4dba-8376-cdcc27653400;54.37995;48.61323;79
206c3c6e-b729-4856-808d-a3f0fc6e3dc0;54.2278;49.6119;12
f53931fc-4741-45ed-b643-b3e181a2d353;54.2161;49.5863;72
185ffc5f-bc26-411e-b735-7a55b19b27fe;54.23347;49.5512;100
999b429c-c1ca-4628-a62b-f30db0ec8b17;54.35627;48.38453;210
c77b40fb-bab1-4152-a0b9-66db5224b963;54.222869;49.54392;24
4cc1a73e-536e-4f89-9a92-37a9e756fe77;53.909471;49.768984;24
c3221baa-7f6f-41ed-a6b8-d22af64bb745;54.263571;48.316597;12
ef9e9817-c882-4336-9624-a8d3062867d8;53.022775;46.980731;18
6c1dc29b-e5d8-4732-8e96-93465d175aae;54.311502;48.385175;11
fe30f205-bb56-400e-b30e-aba6ee167585;54.22479;49.590094;16
be22d974-1112-473a-b042-aca36de4e9b4;54.367189;48.728457;19
0c67c612-7356-4bcd-b46f-4aedf386f626;54.224569;49.588432;16
3f30a035-9f7d-4e09-b19b-9c5c4b7653d3;54.398713;48.105197;16
35b67034-0373-4ae6-8460-52d67adf3bc0;54.282861;48.292882;215
a20f0a2b-6f5f-46af-9ead-7fa114d17571;54.27655;48.3405;24
ccd0f2f0-af3f-42ed-a77f-ca8dac6ccd99;54.332507;48.403842;138
a7d15f7d-c2eb-403f-bb1b-550eb9a868ed;54.279602;48.297427;218
918b8f33-78df-4f72-ab39-4d0726c060c4;53.909577;49.78077;16
00f66597-7824-42a6-9bf9-8c6cece766ef;54.31062;48.398667;11
0669e161-b32b-41ee-ba18-5c799e7d52d6;54.22669;49.390003;18
d5a2816b-dbd9-4dad-b7ae-f1df1052aed5;54.149561;48.389109;82
dee8ef6c-9ac6-4995-b61b-3c5e9dd14c0c;54.09502;47.32936;60
dae0a7b5-448c-4681-9612-a14dd6a5a3ed;54.30553;48.37315;80
f63c6084-64bf-4816-906c-0052f99c5459;54.278598;48.283054;62
c1ee6a5c-8f7f-43b6-acf4-2d0f4490644c;54.23454;49.55549;83
ed30c9ca-03da-45f7-8b7b-2f0a8e0a5238;54.24183;49.57318;40
d360818a-5aab-408d-9607-4950c27c3cad;54.029894;48.333405;22
7ec70741-4d44-44de-91eb-ed0cf7751068;54.290907;48.311971;16
444c6ea4-84bb-48b3-800d-33a414e21cf8;53.545589;47.665579;18
fa461c40-44aa-4102-b154-42bd05cbe30d;54.24457;48.26287;16
0f74e1a8-fcee-4e67-98dc-bc9b5b8530f3;54.28265;48.266777;83
9b7c3133-e8df-46ba-b466-65d2b5c820a4;54.232743;49.564465;70
66379eb4-3b08-423a-825d-814e4bb2713a;54.21648;48.24146;16
4d2d0727-00b0-4ce0-83b7-f2f98c9984ae;54.325666;48.484564;216
5b885589-ac19-460b-97c4-3b92f7edd99b;53.5373;47.694721;18
f9f871c9-2443-44ab-aa50-269c85071aa8;54.251532;49.594451;37
f4e95707-534e-42d1-8180-82cca078cd6a;54.244567;48.262869;16
14b27ec1-f59b-4382-9b1a-e0d293400599;54.3475;48.38903;64
bd16c0da-101e-408c-bb39-c2e712a58bcb;54.270559;48.294678;250
f7a5d5c7-d5da-4676-b4a2-f2b790c9eba9;54.2031;49.6134;72
7f9b1e05-b064-4ca4-868d-f15db9690c0e;54.336487;48.392226;16
18a1318a-e761-466f-8b2c-9f5d35965857;54.46940113;46.71183323;18
e0e36e57-9e20-453c-abe6-702daaecff25;54.300665;48.314244;12
f195ee9b-f109-4f44-a588-65693b62de4c;54.348333;48.537385;80
792a9374-0808-4a4f-aedd-c243f3dc20b2;53.8509;46.3322;16
20c94cb0-7ca5-4ffd-b8a9-8c700f20fe89;54.341101;48.388804;20
a93d66d8-2168-4b7e-9ed1-f18986bab2c5;54.30191;48.33549;160
d68c5b59-f546-4980-963f-5ddfef0513e3;54.381381;48.612368;182
abb1971b-6805-44fc-9448-715c276fcc4c;54.325362;48.386504;65
8cb94390-1a28-4763-9f4b-f6abc6938496;54.363507;48.570084;66
ecf5ac15-357f-48fb-97a2-cea3eea6ea74;54.261294;48.27859;115
5db57e40-c546-43ea-ad7f-ea9c5145f16d;54.34538;48.37521;30
1a753df0-00c0-45d5-9cc9-33c2e76283d6;53.546541;47.683366;42
efc8bac3-1751-4c4c-9310-e49ebf72efca;54.38144;48.58691;338
49598853-6d39-417f-ae59-a32b649cc034;54.322642;48.387196;65
af4f0f45-3976-4ab5-9819-0e8311d919e5;54.24209;48.25874;18
33863cdc-752d-4d2a-bf43-8dd43af21ce8;54.426006;48.257479;19
9307eea7-20da-4ce8-8626-77527a8acdb2;54.359478;48.849352;18
6bd857ec-deef-4a02-b7b8-9aa1565db963;54.304096;48.369176;120
382fbf30-b202-4fc9-8281-0e18fb76bf47;54.346549;48.335749;53
1c010ac3-0462-4461-91af-0ff04080004f;54.23309999982755;49.595417609786566;72
56eee5a2-4d7b-4eba-98fe-b4eac600d9bb;54.29907;48.31335;66
699821ef-af2c-4f4b-ad1d-35667cf45489;54.24457;48.26287;16
8a6f9cdc-d160-4a00-875e-10ebbfb637a5;54.383431;48.280647;33
65eba517-212f-4677-8dcd-e63db3135d5e;54.42246;48.250832;22
cffcebec-1cfe-432f-bedd-68531b4f2db5;54.23346;49.60256;129
c7fff2c5-ed08-461e-9a4f-69b483c29b24;54.27602;48.28777;120
84312461-2c84-430a-91ab-5db192c7f796;54.289488;48.313965;12
089ef714-9cea-435d-8262-956582fbcccb;53.549537;47.678174;13
973ddcb7-a4c2-49df-b947-5d1715d9eaa5;54.3727;48.5976;79
05ad3d8e-eb57-45a6-a36e-e9c1e15e0fed;54.284464;48.305144;110
27b518ca-cf05-49b4-bf03-f57a48892c3e;54.385571;48.566284;165
3695f164-0250-434a-a74d-a568926ff814;54.270391;48.297661;252
6461777c-8271-4095-b3f1-58a56b170161;53.631887;47.136579;16
26d001ce-651e-4165-a9d8-f7038d95a0e7;54.3982;48.3724;16
7e344d6c-8091-44c0-ba28-d09ed770ae75;54.2118;49.6007;72
2cbfee53-1525-424b-85e3-656bbc6c84fc;53.715045;48.35562;27
f7e0e1ec-a35a-47e2-895d-b12fe6008e21;54.33152;48.534762;60
0d6c909e-fe36-48e4-9ec8-2a87c5122a90;54.304747;48.328608;80
f67eed19-9618-44db-99bc-4f2daa714b6a;54.29564;48.37008;11
70e6b445-cbdf-4e49-b62a-7b746b33184e;53.85361;46.36503;70
86416810-b33c-4f18-8f42-39f0f6dd4ff6;54.29;49.5643;60
d5fa0fd2-1d06-4bfd-870e-b4d6e895920a;54.367189;48.728457;12
a20df0cc-db0e-4343-bd12-5cc2b78c7025;54.317002;48.402243;108
58042096-e4cf-4e06-abf1-279cc76fe46a;54.261194;48.345101;32
27b78016-f20d-4a8b-ba0f-1668529a0d76;54.256324;48.339873;120
296b2934-0974-4478-b1df-c11b3bc824c6;54.34047;48.36766;40
1aa832a4-a3ef-420b-b481-6163a0cf8688;54.346444;48.546557;30
22c2a5f1-d07c-479e-b304-c16cc0e77411;54.328029;48.475554;16
39fe0d25-3abf-48a1-9576-a72e2bec4f03;54.389964;48.591266;320
7bc2f441-b5b6-4db9-bb2c-5d5d64c37c78;54.30378126708244;48.35072829436919;308
face0ad5-2024-44ff-a7b9-b1cb82bda1a6;54.2386;49.562578;68
5bc3c6f6-f485-4ca6-ad57-620a97176663;54.22978;49.55318;58
4013d288-50a8-4b89-b34f-22b82f598ec3;53.539987;47.695457;17
588a59a9-5a7e-4734-a792-7928d8a8c7d4;54.338765;48.397302;69
396fac6e-c02d-41dc-b541-de38b6ab3956;54.037287;48.507615;12
d7ab4dc4-b38c-4075-91f7-e0a7d3b854fa;54.349235;48.337348;24
21f1716a-4e35-42f3-9c6a-bdc587605546;54.349309;48.367882;63
8c3d170a-e781-49d1-87a1-513003d06dd0;54.233175;49.605931;12
f5b5919c-f7ed-4f90-8689-1bcc2e171425;54.303576;48.316445;14
e1915d99-ddb3-4546-acb6-9de400f321dc;54.261956;48.277925;16
d16223ee-5ed6-4796-b050-fc6b2bced297;54.379394;48.598021;326
21b41879-1fba-4cd7-a00d-d21ecafb4ba6;54.206948;49.930942;22
fba6f976-7326-4ab6-883a-be042968025d;54.31509;48.36272;294
0050149d-ac71-42a0-9f80-ca578fc41310;54.2387;49.5602;76
259e70ad-d1b7-41ff-be69-9d31bb8922d5;54.269539;48.289729;180
ec5a0b8e-3595-45de-96cd-76aa763bf634;53.906947;49.767951;16
d5576760-0d8d-40ce-91f8-2c38ab6c34d4;54.221569;49.546148;24
316106be-f7a7-41dc-bf7a-1620455503b1;54.223348;48.294364;70
690dd6d4-fe52-41de-9a8f-09f7b2bcf434;54.337353;48.693108;81
b79c4373-8faa-4af8-b718-a8782d98dbc8;54.203714;49.609758;58
af40e051-ab32-4149-bf1d-9ac21e566535;53.742027;46.744779;18
a59ded4b-c27a-4b27-944b-e23799e36ffa;54.279512;48.305835;210
bd02b4dd-af45-4182-a0f9-5184e6e3c33f;54.183481;46.632157;12
f5110d8e-bd4f-4c56-b240-9f0d9fb5b115;53.760433;46.764057;24
76ff7c39-4491-4cd5-b802-37732ed78fcf;54.260615;48.27735;50
e126f4d4-e699-46f1-bce9-f3fbf9d0dc1d;54.283775;49.086121;42
4a07d3a8-6195-4ee2-8bec-b887c0e18953;54.358135;48.849675;16
b05d883d-d1ea-4203-9f25-d29ca7e9cf78;54.282971;48.268555;83
db6c8f29-f3e2-4e1f-9ac5-10d6716fd27c;54.327788;48.473425;18
df7f7ef1-74ed-4a27-a4be-f341284a6ca2;54.606283;48.920732;18
45825374-36ba-46b7-b2fa-07b1dd398a76;53.145225;47.729189;26
224279cc-0ef0-48d6-b193-b3bc1ea1537f;54.340182;48.548399;14
d79c5cce-4ba9-4b5f-bb4e-b9c08492f674;53.85361;46.36503;22
7fad9516-5f88-422b-97f5-a87fb2e252bd;54.59843;48.16158;27
b565c050-b855-4758-beaa-bc8dd7a88e4f;54.338823;48.378518;12
d3c4cd3d-d56a-4256-8f74-0ccc43be704e;54.295852;48.313992;14
0b5fc10b-ca08-4fd6-9b34-6f17e9b4d7f7;54.357033;48.374053;15
83ab7cd5-72c3-42a4-8069-81108e4b9b77;54.26174;48.32311;12
b0ac66b1-8281-4487-8818-d29efde5ec1b;54.33883036;48.84995547;14
7582e8c3-f406-4b6e-98b5-43ee861d2985;54.15064374;48.38818646;24
267f986a-9db7-444f-abfa-5ac421728686;53.559487;46.976482;13
71d18bed-ce08-4c13-b6b3-7a90a22aab0c;53.149254;47.735827;18
4399a38c-f827-4394-a5eb-fd3266987077;54.35825;48.37686;94
9e02aa7d-92b3-4a30-bc23-c547b0149d4a;54.35789;48.38078;80
82aea77d-8443-45d3-b27c-3553141d80a8;53.62966;47.134441;30
b4592765-1935-4e49-b0e1-28c4ee0dc4f3;54.293398;47.389769;16
3ca94d3f-dd8e-4ce1-af0b-8d1dd9dc412b;54.30445;48.3751;24
49714230-9fb8-42ba-91ef-9d776ecbf68f;54.367189;48.728457;16
48d7df1e-9f25-4e79-b3ac-7830b5633681;54.162953;48.021339;18
71249e79-3e5d-4024-b264-7833f25ac6dc;54.3412;48.3669;165
9178b186-2d70-421d-b5c8-7d991441a780;54.46806844;46.70879512;18
75f8127c-7a63-4ccd-93d1-11d542acfa3b;54.28876;48.3698;70
7569991f-1a59-44c2-aba8-5e71f971871c;54.34034;48.39287;60
c5f92a8d-1639-4d20-aa0c-2c3be655d254;54.29285;48.30273;64
25c92b31-3573-4c02-82df-d09da65579c9;54.423204;48.24952;54
5e5598da-4f4d-47a0-90e7-76decf3303d9;54.266468;48.301955;150
6eac3f72-285f-4134-9b1b-849eface458d;54.32941;48.482354;69
12b0b2fb-fcc9-4384-9a1a-71db6ad2fa83;54.307936;49.529287;16
6efbac07-48de-4a8d-97f4-285e3ff846db;54.35326;48.50671;39
aea670eb-a86c-4f1c-8ad4-b8b25b5d62ef;53.709167;48.374664;18
b13ddbd4-8946-4d3d-89be-79f6ea3e4404;54.29925;48.3252;80
065e654c-0ca3-45e1-87de-2a41714c8f73;54.341877;48.375832;20
9e5dd06b-445c-42fe-9495-fe44b3a9e80b;54.5904;48.15014;12
ea268221-9a7b-4d44-a954-37052f3afba8;54.25773;48.33266;61
1949b410-2b9a-44b1-804e-38e89f9344fb;54.284085;48.311567;90
5381d013-d433-4773-b7db-1f20e61d8552;54.38556;48.588293;253
74d8e6ce-644d-4573-8415-77f8e946ffe2;54.342518;48.390286;12
025db81e-37e3-4da6-8de8-70755f97d609;54.282666;48.722744;12
46061ae8-e1cc-4813-ab30-64f60cfff881;54.152461;48.388885;76
96eaa9c6-ba34-4b40-aa61-c1e7f393b302;54.223474;49.54463;32
6d3798f3-6e26-4f10-81e1-785d130bd8cb;54.162953;48.021339;18
d8029b66-9d36-4140-9ea5-4cd6e77ec6d2;54.239321;49.560036;160
6b6aeced-308b-4765-a719-dd085ee592bc;53.984572;49.414356;16
aa3f176a-798e-4036-9f2a-ecad38d06b54;54.22669;49.390003;18
9dbf5b3c-42ce-4feb-a1e3-defc7d39c96a;54.20344412;46.98195861;14
94fd893a-c54e-42df-9385-4c95f93f09b5;54.23158;49.555796;45
7ab5dd18-eb41-46cd-8959-3ef8bea1d6ac;53.714385;48.352701;27
7483ad61-2108-4873-b649-597a65fa3948;54.322033;48.398146;12
e8f6acba-57b5-4541-9136-be292e09bfed;54.291942;48.302664;48
a7f8c372-2810-407f-83df-30a82b6c6999;54.284705;48.265285;57
daa07aa8-aa2b-47d7-94d4-f7adb0b2fd29;53.8401;46.3626;81
2c715688-9ae7-4ead-a9c6-f97d3fcb36c8;54.308976;48.394373;70
65b5e6ef-4fd6-4890-b7c2-2aaeef1635cc;54.2065;49.6103;99
909728cd-8397-4135-9c65-fd3c70577d8b;54.149445;48.392451;84
9d669583-d41d-4a3c-abfc-1a2f39f48feb;54.59985;48.16053;18
cf678890-cf6a-4f24-9756-ca04faca4050;54.35266;48.54277;64
d521d216-b473-4825-8085-3d5251d8f77a;54.324469;48.403904;74
1f09e438-117e-4505-b64e-4f0a81ae57bb;54.27646;48.28201;58
ff973465-bde7-4643-8eee-4af2c66bd82b;54.191542;49.407395;16
4241efd1-4cbc-47bd-8624-57b0f3a954ba;54.280143;48.293762;60
08e2778d-c6d2-43b9-a6bb-e31c366cf601;54.19255;49.50288;40
2d14f403-139c-4048-95ea-1e624c645426;54.26207;48.33659;98
728e0a76-e0a9-4e5b-a667-3f882c4b0342;54.232711;49.551341;100
8b7a6714-7fef-458c-81b1-d997bfe80405;54.35102;48.36966;28
52bad46a-b408-477f-94ec-a8a2d25392e9;54.296577;48.317073;27
1f436ae4-2cf3-4611-9fd0-12754a59e183;54.2924;48.214908;16
294afdd4-0bf1-4e89-8fd4-466b050cb208;54.348559;48.340385;24
3b3bd536-cba2-44c5-b286-d575d6ce0650;53.555085;47.676377;37
a6d102dc-3206-4b01-8be8-954923937cbf;54.423633;48.171412;37
444bbfb4-2ac2-4aed-9656-a76372436cbd;54.428164;48.655298;25
0953947a-d3d7-47bc-a0b5-0f834bba4572;54.30067;48.325275;60
2332b512-0f6d-4d39-8b0d-873ac3caaef8;54.362615;48.569958;42
7d1e7a89-083d-4334-ae2c-7d15187c324b;54.236632;49.569271;16
465d8412-96bf-4139-bdc4-56a206b7bf9d;54.2137;49.5883;128
9f1e026a-7ecc-4062-ac3e-c46bd840d4a4;53.8616;46.3688;16
f735360b-f6db-4b33-8183-bb400f297a7f;54.4665106;46.70940015;18
3982dfdb-6ce9-4619-9658-a91670dd7734;54.239021;49.572119;72
c68edc74-7ded-4237-ad1e-0dd44417672d;53.65944;47.111534;22
ddae2878-ca0f-44bb-90bd-543196ce22bb;53.630531;47.135384;16
7f4b354c-7498-44d4-b788-4601734f2444;54.23885;49.57314;74
620f0044-904e-41d1-b287-248367b1f53b;54.281909;48.274098;36
6b6ef9c5-f8d6-4501-a68e-fdded9b40ab2;54.59169;48.15307;12
1276c09b-7386-4969-962e-b05a8a38398a;54.346947;48.546503;16
5e16fdff-0985-49da-8ac2-d977c1c9b19a;54.3049;48.3486;90
c3afdf8f-f9c6-4fea-9da5-3002a03a191e;54.351544;48.580361;94
5ed65c0c-1026-4a3f-90fe-c8ce5d2c0891;54.276637;48.312025;240
1415f9d1-df0a-4934-92e2-6acd7bf9f2b1;54.329237;48.396341;41
14e0d153-25a3-4ee2-a599-114af3febb93;54.348842;48.347742;460
2dbc3e3a-9d5b-4149-89ff-c9b80fa24df7;54.319129;48.367163;80
1356d7e7-39ea-4b7f-ae3c-09a4c49b8d74;54.296267;48.313507;30
2d54e43f-4350-46cb-a230-f4161ac13ebe;54.3006;48.3331;54
2107dee8-aa89-4810-bd82-51032e450d94;54.320048;48.366813;216
0ab7eb1b-0901-4160-95fb-ebf580e140f7;53.539987;47.695457;16
5a9f9c60-c724-4d42-8aad-74ddb23661ca;54.293398;47.389769;22
37854b2d-90b9-45bd-98db-18515ef1ebf5;54.426336;48.267828;16
4b942221-8153-4039-a06d-8b5354bb7db2;54.085382;46.868863;18
01ab28ff-6a3a-40f1-81f5-fe95f9967354;54.293398;47.389769;16
8acf48df-d78d-489b-8f80-404ba251752a;54.101445;48.536667;16
3817a78b-6f40-4bbc-a723-4876c3bd4e65;54.116405;48.325266;18
468de78b-ce9e-41c9-af0e-c3ccdb913e66;54.392286;48.582436;361
a5a54552-0a6a-4c8e-ad4e-e7b02ab9ff07;53.652465;47.103872;12
acb5acc4-c95d-4364-bf86-49c597f7c8a8;54.234043;49.560872;71
36f86f60-ad43-4720-a3af-799e0bf35ccc;54.306239;48.377781;100
574a3afa-3008-49b9-82a1-b1db6338a4fd;54.34308;48.39711;39
e015956a-a04a-46c3-9107-3d79067cd556;54.048596;47.123733;16
d5644f92-3c73-48e2-8021-07a93cd0f32a;54.332213;48.384681;29
dfa986b8-f200-4a0d-881c-22bda5669fb2;53.660587;47.126213;22
bbc6d697-7707-4ee9-bbd4-0c0f11bf824e;54.118046;48.327566;14
0648baa0-262c-47be-9131-eacf3ebc5aed;54.297791;48.37347;160
15a1e16e-d15f-48fa-a4e7-662f42bf6dca;54.295542;48.315852;48
8bdeef61-1acc-46da-b2eb-b66b3fd6fbdb;53.85361;46.36503;80
8a5739bc-2783-45ac-9a6f-834256a79f12;53.709674;48.373335;18
f10ae48b-aa49-464f-9c72-2964adc5fd62;54.269329;48.292513;55
4496937f-6529-4c96-be4d-f17f248da565;54.34688;48.38965;70
de4b9e1b-26b0-415b-a978-4d328dfaa580;54.342775;48.538616;139
c74cc1a0-3103-4142-b003-d18c7f2efc7f;54.34852;48.54706;24
7167eb5d-38ae-4c52-8994-e93da46f77d9;54.340912;48.390268;12
79684882-00b2-490a-9213-f2e63313bb2c;54.33593;48.500716;22
adc040f2-af47-466b-95cd-fe2396ad77bd;54.2812;48.27205;24
7db17fc3-ec7c-4047-8084-65f17b239063;54.3507;48.338965;80
d7f90e24-e614-4e35-9629-40abd1ec344a;53.907079;49.770871;42
bf9781f8-baa2-426a-9ae5-0f1b1c9bdc28;54.24319;48.25726;18
3a5d7d9c-50ba-4cc5-aa52-5adf75285f09;54.2129;49.607;72
5f83a3c4-5b8f-4ddb-870a-8e31b274142a;54.515946;47.974141;24
90668bfe-ae5c-4271-9606-2861ce79db16;54.534924;48.949227;34
031b9a82-37ab-4106-9be6-ecd9c4cbaff4;54.517603;47.971231;18
9326a526-3721-4141-9031-16912a1667ad;54.280448;48.282641;36
bb7629fd-b64a-4308-a376-237b97a91031;54.362751;48.567218;82
0177a9ae-2afa-48d1-bc0f-6cb9d191dbbe;54.30087217;48.36887655;260
40ad0ea5-6351-4d92-a74c-3872782d7001;54.2097;49.6116;36
a41c2423-814c-45dd-9e2a-84a783c3d287;53.649855;47.1167;64
54c3decf-e3ec-4dd2-a959-d13caa0138fc;54.30522;48.32464;34
55879974-19a4-4b0e-a518-c07da9962ea0;54.284574;48.2989;100
27454d18-2a11-4b24-a363-82bf6bf93676;54.211229;49.598718;193
54145fec-eb59-44a5-b719-27815c788438;54.274019;48.27664;79
d9fc8f98-9a0a-4a57-9c08-6e2b88f561e1;54.427216;48.250077;16
f83daac5-a678-425d-a967-2f2434e409fd;54.112267;48.39732;16
5751c362-666f-4698-ba05-e5f71421ed4e;54.302147;48.318358;11
a7e5a962-c306-400e-b507-b76fab1e3795;54.293398;47.389769;16
7cd8f363-2789-445f-9341-a117463867c5;53.960798;48.765315;18
b7a0552b-3762-46d2-8b28-f7b1a48e9774;54.348259;48.392819;17
6a06d8fc-9b5d-4d15-8608-97b286f5a72d;54.33096;48.40479;64
8d0f4f08-9700-4406-a5b5-ff0cda9834ef;54.349235;48.337348;24
180091f7-e2ff-49e2-8503-afcdcfd4340d;54.282803;49.084154;26
535a1344-c60b-4265-a502-bebdc9b15a38;54.22485;49.55011;40
6bd98943-f035-45d1-8313-9870ca129cf8;54.34298;48.37452;24
3685383f-b6b4-4a16-9ed0-2783c56a7b19;54.295232;48.315402;14
202e5ddb-dcb4-4754-bf22-e40f65d0f54a;54.27216;48.28661;69
3d850881-51c4-42d9-8de7-662a57344bc5;54.229243;49.598924;16
9327a07d-19a1-4729-826f-3f9c41344343;53.757702;46.764425;27
a59aca73-efff-463c-8952-668644a99337;54.25574;48.278697;16
bb5fbd9d-7a14-40a0-b751-5e69e6ad4e23;54.388475;48.579705;292
6165c17a-a453-4bb7-a2ca-7b89d88cbf58;54.327956;48.400635;28
dfc232cd-c6dd-4cb4-bdd9-650480491376;54.336224;48.400311;42
57b98bfb-e6da-4d3a-9586-9bcdad8b3089;53.90213;49.7622;24
7d875373-4595-4035-a559-061afab5b05e;54.226675;49.550397;18
ea8898c5-6449-4006-82d9-528313313859;54.346549;48.335749;162
